path,bytes,classification,planned_action,current_status,over_100_MiB,sha256,notes
lock-records/foundation_1_3/The_Interrogative_Conscience_Documents_1_2_3_Foundation_Final_v1_0_Locked_Package_Hash_Record.json,1140,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,76859ef5978e1b08120d67a5f04ebda5e02a7fca039e4d69324e11ab7c6fd755,Locked or exact source artifact
lock-records/foundation_1_3/The_Interrogative_Conscience_Documents_1_2_3_Foundation_Final_v1_0_Locked_Package_Hash_Record.pdf,50916,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,35a28b8bf084263cdde8caef0d5e97a5acf14d52026beb1d90fcac137d9ad475,Locked or exact source artifact
lock-records/README.md,320,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,de1994a779012f39fcd58770ff2eb97ce3f314c74c00d73883d600616bb78ed8,Locked or exact source artifact
machine-readable/document_03/The_Interrogative_Conscience_Master_Question_Registry_Draft_v0_1.csv,55423,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,1a6062f81cd7a191e992270e6006206990dbf0dacf9e0f36e6449912e5f13cf2,Locked or exact source artifact
machine-readable/document_03/The_Interrogative_Conscience_Master_Question_Registry_Draft_v0_1.json,513405,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,d10f437faee3a7f43b9f87e412e4b90985fff27b6432f669770433ec7fea320c,Locked or exact source artifact
machine-readable/document_03/The_Interrogative_Conscience_Master_Question_Registry_Draft_v0_1_Validation_Report.json,3025,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,0dff3a80a4723aa14a7c2770403d54edcc55f217fdfb2c0dc15fa4c28356a0f5,Locked or exact source artifact
machine-readable/document_03/The_Interrogative_Conscience_Master_Question_Registry_JSON_Schema_Draft_v0_1.json,9173,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,cced8b6ee486e7712c57a6db310fbb9392c9e170bece8efd8a0e59f1a1786b7d,Locked or exact source artifact
machine-readable/document_13/The_Interrogative_Conscience_Document_13_Unresolved_Questions_and_Non_Identification_Register_Final_v1_0.json,44584,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,5a32ccdcb07d53c505baa27860b8c6ddcb85c3591b95711f2d58a59c3c95db15,Locked or exact source artifact
machine-readable/document_13/The_Interrogative_Conscience_Document_13_Unresolved_Register_Entries_Final_v1_0.csv,10400,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,21797167a85557e8110ca630d2a26ae86698b1a0c2427e4eb8947da3771feccd,Locked or exact source artifact
machine-readable/document_14/The_Interrogative_Conscience_Document_14_Synthesis_and_Dependency_Atlas_Final_v1_0.json,223103,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,9c6fb5bbb693e153a9f98899e5151fe44733dd12feb00487f5613f4b035b8dd4,Locked or exact source artifact
machine-readable/document_14/The_Interrogative_Conscience_Document_14_Synthesis_and_Dependency_Atlas_Final_v1_0_Examined_Answer_Map.csv,11642,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,8f0e145b203c04fcc8fc46e407f8f3331c0d98b3a8058d1f1ef3c2afe0394a60,Locked or exact source artifact
machine-readable/document_14/The_Interrogative_Conscience_Document_14_Synthesis_and_Dependency_Atlas_Final_v1_0_Question_Atlas.csv,51997,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,cf2bf3fbe17025b02d26a55e909ba51c0295783acd290ca6ea58a9503a6fa733,Locked or exact source artifact
machine-readable/document_14/The_Interrogative_Conscience_Document_14_Synthesis_and_Dependency_Atlas_Final_v1_0_Relations.csv,7526,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,fcfbec0311af4bf61e571665ec1ad680c054019bd16263f7fa6e2b2e9189c609,Locked or exact source artifact
machine-readable/README.md,634,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,e78d411fb99c72788861809422437526dde1a5ec064697fd36abed11710bf731,Locked or exact source artifact
README.md,2821,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,9e1d22fc7d615c422e5e618635bc83fe9fe9cedc4a5f5c0644c7b1c262113e48,"Mutable public wrapper, metadata, or verification file"
release/CONTINUITY_PACKAGE_RELEASE_ASSET_RECORD.json,1958,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,5a5bebf4fcdf7b5bfe52a0e9ada48b4799251c8ab44db67caa10713a497457f1,"Mutable public wrapper, metadata, or verification file"
release/CONTINUITY_PACKAGE_RELEASE_ASSET_RECORD.md,923,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,a49d871b859442946c42cc9f5f26aa2f625aa3cf291adce63c3cf137d01a8d56,"Mutable public wrapper, metadata, or verification file"
release/GITHUB_DEPLOYMENT_CHECKLIST.csv,2109,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,48cd24cdb912f2cf5dcdd08c690631a7ff1f146c7572df9184d6838dffe05a4a,"Mutable public wrapper, metadata, or verification file"
release/RELEASE_ASSET_MANIFEST.csv,426,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,9306ddd921ea648aa35f4c305299e9ba3b01d9246be376b7a9ed5b3a9ea0d469,"Mutable public wrapper, metadata, or verification file"
release/RELEASE_METADATA.json,3179,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,29a50adf648513fe75cfaf30c3fea1b198f9471ddca122d4f9ef203e0b604dd4,"Mutable public wrapper, metadata, or verification file"
release/RELEASE_NOTES_v1_0.md,1921,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,80e6f20886b9fc0e19c42ca6d681b50a40b4e73fcc29b5672858c4b5ce603014,"Mutable public wrapper, metadata, or verification file"
RIGHTS_AND_BOUNDARIES.md,1042,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,36926719d62f13220518ce3193c9f5f326505da2f1979b749c84095cb39dff20,"Mutable public wrapper, metadata, or verification file"
verification/VERIFY.md,555,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,616e10d36756d863725b483303ab743cb3c441c7b41244cac09b64fc328c4fe8,"Mutable public wrapper, metadata, or verification file"
verification/verify_repository.py,764,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,0317a281d75e8d12a022c156990267fe9acddcf2a5853febcf0c95be4904ed74,"Mutable public wrapper, metadata, or verification file"
verification/Verify_Repository_Windows.ps1,724,NORMAL_GIT_HISTORY,PRESERVE_OR_CORRECT_UNDER_AUTHORIZED_GITHUB_ACTION,GITHUB_PUBLIC_TREE_CORRECTED,NO,fac996f0999b0dcf536e120852938b4ac801cf8579586f1bc8fc7efa073b7120,"Mutable public wrapper, metadata, or verification file"
